_key,skill_id,skill_quality,skill_quality_view,hit_range,prepare,probability_init,probability_max,main_detail,season,skill_type,show_skill_type,counselor,side_only,special,name,description,target_description,skill_mark_type,flag,skill_quality_level,tag,brief_description,main_effect_id,main_effect_name,main_buff_type
590488,590488,1,1,5,0,100,100,59048801,0,10,0,0,0,0,白毦兵对火矢兵相克,白毦兵对火矢兵相克,0,0,,,,,99,受兵种伤害-,0
590489,590489,1,1,5,0,100,100,59048901,0,10,0,0,0,0,白毦兵对无当飞军相克,白毦兵对无当飞军相克,0,0,,,,,99,受兵种伤害-,0
590490,590490,1,1,5,0,100,100,59049001,0,10,0,0,0,0,白毦兵对乡勇弓手相克,白毦兵对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590491,590491,1,1,5,0,100,100,59049101,0,10,0,0,0,0,白毦兵对丹阳兵相克,白毦兵对丹阳兵相克,0,0,,,,,99,受兵种伤害-,0
590492,590492,1,1,5,0,100,100,59049201,0,10,0,0,0,0,白毦兵对黄巾长弓相克,白毦兵对黄巾长弓相克,0,0,,,,,99,受兵种伤害-,0
590493,590493,1,1,5,0,100,100,59049301,0,10,0,0,0,0,白毦兵对解烦兵相克,白毦兵对解烦兵相克,0,0,,,,,99,受兵种伤害-,0
590494,590494,1,1,5,0,100,100,59049401,0,10,0,0,0,0,白毦兵对白波长弓相克,白毦兵对白波长弓相克,0,0,,,,,99,受兵种伤害-,0
590495,590495,1,1,5,0,100,100,59049501,0,10,0,0,0,0,白毦兵对黑山长弓相克,白毦兵对黑山长弓相克,0,0,,,,,99,受兵种伤害-,0
590496,590496,1,1,5,0,100,100,59049601,0,10,0,0,0,0,白毦兵对耕战营相克,白毦兵对耕战营相克,0,0,,,,,99,受兵种伤害-,0
590497,590497,1,1,5,0,100,100,59049701,0,10,0,0,0,0,白毦兵对青囊兵相克,白毦兵对青囊兵相克,0,0,,,,,99,受兵种伤害-,0
590498,590498,1,1,5,0,100,100,59049801,0,10,0,0,0,0,白毦兵对大戟士相克,白毦兵对大戟士相克,0,0,,,,,99,受兵种伤害-,0
590499,590499,1,1,5,0,100,100,59049901,0,10,0,0,0,0,白毦兵对乡勇步卒相克,白毦兵对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590500,590500,1,1,5,0,100,100,59050001,0,10,0,0,0,0,白毦兵对乡勇轻骑相克,白毦兵对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590501,590501,1,1,5,0,100,100,59050101,0,10,0,0,0,0,乡勇步卒对乡勇弓手相克,乡勇步卒对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590502,590502,1,1,5,0,100,100,59050201,0,10,0,0,0,0,白波轻步对弓兵相克,白波轻步对弓兵相克,0,0,,,,,99,受兵种伤害-,0
590503,590503,1,1,5,0,100,100,59050301,0,10,0,0,0,0,白波轻步对长弓兵相克,白波轻步对长弓兵相克,0,0,,,,,99,受兵种伤害-,0
590504,590504,1,1,5,0,100,100,59050401,0,10,0,0,0,0,白波轻步对弩兵相克,白波轻步对弩兵相克,0,0,,,,,99,受兵种伤害-,0
590505,590505,1,1,5,0,100,100,59050501,0,10,0,0,0,0,白波轻步对死士相克,白波轻步对死士相克,0,0,,,,,99,受兵种伤害-,0
590506,590506,1,1,5,0,100,100,59050601,0,10,0,0,0,0,白波轻步对连弩兵相克,白波轻步对连弩兵相克,0,0,,,,,99,受兵种伤害-,0
590507,590507,1,1,5,0,100,100,59050701,0,10,0,0,0,0,白波轻步对火矢兵相克,白波轻步对火矢兵相克,0,0,,,,,99,受兵种伤害-,0
590508,590508,1,1,5,0,100,100,59050801,0,10,0,0,0,0,白波轻步对无当飞军相克,白波轻步对无当飞军相克,0,0,,,,,99,受兵种伤害-,0
590509,590509,1,1,5,0,100,100,59050901,0,10,0,0,0,0,白波轻步对乡勇弓手相克,白波轻步对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590510,590510,1,1,5,0,100,100,59051001,0,10,0,0,0,0,白波轻步对丹阳兵相克,白波轻步对丹阳兵相克,0,0,,,,,99,受兵种伤害-,0
590511,590511,1,1,5,0,100,100,59051101,0,10,0,0,0,0,白波轻步对黄巾长弓相克,白波轻步对黄巾长弓相克,0,0,,,,,99,受兵种伤害-,0
590512,590512,1,1,5,0,100,100,59051201,0,10,0,0,0,0,白波轻步对解烦兵相克,白波轻步对解烦兵相克,0,0,,,,,99,受兵种伤害-,0
590513,590513,1,1,5,0,100,100,59051301,0,10,0,0,0,0,白波轻步对白波长弓相克,白波轻步对白波长弓相克,0,0,,,,,99,受兵种伤害-,0
590514,590514,1,1,5,0,100,100,59051401,0,10,0,0,0,0,白波轻步对黑山长弓相克,白波轻步对黑山长弓相克,0,0,,,,,99,受兵种伤害-,0
590515,590515,1,1,5,0,100,100,59051501,0,10,0,0,0,0,白波轻步对耕战营相克,白波轻步对耕战营相克,0,0,,,,,99,受兵种伤害-,0
590516,590516,1,1,5,0,100,100,59051601,0,10,0,0,0,0,白波轻步对青囊兵相克,白波轻步对青囊兵相克,0,0,,,,,99,受兵种伤害-,0
590517,590517,1,1,5,0,100,100,59051701,0,10,0,0,0,0,白波轻步对大戟士相克,白波轻步对大戟士相克,0,0,,,,,99,受兵种伤害-,0
590518,590518,1,1,5,0,100,100,59051801,0,10,0,0,0,0,白波轻步对乡勇步卒相克,白波轻步对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590519,590519,1,1,5,0,100,100,59051901,0,10,0,0,0,0,白波轻步对乡勇轻骑相克,白波轻步对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590520,590520,1,1,5,0,100,100,59052001,0,10,0,0,0,0,黑山轻步对弓兵相克,黑山轻步对弓兵相克,0,0,,,,,99,受兵种伤害-,0
590521,590521,1,1,5,0,100,100,59052101,0,10,0,0,0,0,黑山轻步对长弓兵相克,黑山轻步对长弓兵相克,0,0,,,,,99,受兵种伤害-,0
590522,590522,1,1,5,0,100,100,59052201,0,10,0,0,0,0,黑山轻步对弩兵相克,黑山轻步对弩兵相克,0,0,,,,,99,受兵种伤害-,0
590523,590523,1,1,5,0,100,100,59052301,0,10,0,0,0,0,黑山轻步对死士相克,黑山轻步对死士相克,0,0,,,,,99,受兵种伤害-,0
590524,590524,1,1,5,0,100,100,59052401,0,10,0,0,0,0,黑山轻步对连弩兵相克,黑山轻步对连弩兵相克,0,0,,,,,99,受兵种伤害-,0
590525,590525,1,1,5,0,100,100,59052501,0,10,0,0,0,0,黑山轻步对火矢兵相克,黑山轻步对火矢兵相克,0,0,,,,,99,受兵种伤害-,0
590526,590526,1,1,5,0,100,100,59052601,0,10,0,0,0,0,黑山轻步对无当飞军相克,黑山轻步对无当飞军相克,0,0,,,,,99,受兵种伤害-,0
590527,590527,1,1,5,0,100,100,59052701,0,10,0,0,0,0,黑山轻步对乡勇弓手相克,黑山轻步对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590528,590528,1,1,5,0,100,100,59052801,0,10,0,0,0,0,黑山轻步对丹阳兵相克,黑山轻步对丹阳兵相克,0,0,,,,,99,受兵种伤害-,0
590529,590529,1,1,5,0,100,100,59052901,0,10,0,0,0,0,黑山轻步对黄巾长弓相克,黑山轻步对黄巾长弓相克,0,0,,,,,99,受兵种伤害-,0
590530,590530,1,1,5,0,100,100,59053001,0,10,0,0,0,0,黑山轻步对解烦兵相克,黑山轻步对解烦兵相克,0,0,,,,,99,受兵种伤害-,0
590531,590531,1,1,5,0,100,100,59053101,0,10,0,0,0,0,黑山轻步对白波长弓相克,黑山轻步对白波长弓相克,0,0,,,,,99,受兵种伤害-,0
590532,590532,1,1,5,0,100,100,59053201,0,10,0,0,0,0,黑山轻步对黑山长弓相克,黑山轻步对黑山长弓相克,0,0,,,,,99,受兵种伤害-,0
590533,590533,1,1,5,0,100,100,59053301,0,10,0,0,0,0,黑山轻步对耕战营相克,黑山轻步对耕战营相克,0,0,,,,,99,受兵种伤害-,0
590534,590534,1,1,5,0,100,100,59053401,0,10,0,0,0,0,黑山轻步对青囊兵相克,黑山轻步对青囊兵相克,0,0,,,,,99,受兵种伤害-,0
590535,590535,1,1,5,0,100,100,59053501,0,10,0,0,0,0,黑山轻步对大戟士相克,黑山轻步对大戟士相克,0,0,,,,,99,受兵种伤害-,0
590536,590536,1,1,5,0,100,100,59053601,0,10,0,0,0,0,黑山轻步对乡勇步卒相克,黑山轻步对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590537,590537,1,1,5,0,100,100,59053701,0,10,0,0,0,0,黑山轻步对乡勇轻骑相克,黑山轻步对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590538,590538,1,1,5,0,100,100,59053801,0,10,0,0,0,0,陷阵营对弓兵相克,陷阵营对弓兵相克,0,0,,,,,99,受兵种伤害-,0
590539,590539,1,1,5,0,100,100,59053901,0,10,0,0,0,0,陷阵营对长弓兵相克,陷阵营对长弓兵相克,0,0,,,,,99,受兵种伤害-,0
590540,590540,1,1,5,0,100,100,59054001,0,10,0,0,0,0,陷阵营对弩兵相克,陷阵营对弩兵相克,0,0,,,,,99,受兵种伤害-,0
590541,590541,1,1,5,0,100,100,59054101,0,10,0,0,0,0,陷阵营对死士相克,陷阵营对死士相克,0,0,,,,,99,受兵种伤害-,0
590542,590542,1,1,5,0,100,100,59054201,0,10,0,0,0,0,陷阵营对连弩兵相克,陷阵营对连弩兵相克,0,0,,,,,99,受兵种伤害-,0
590543,590543,1,1,5,0,100,100,59054301,0,10,0,0,0,0,陷阵营对火矢兵相克,陷阵营对火矢兵相克,0,0,,,,,99,受兵种伤害-,0
590544,590544,1,1,5,0,100,100,59054401,0,10,0,0,0,0,陷阵营对无当飞军相克,陷阵营对无当飞军相克,0,0,,,,,99,受兵种伤害-,0
590545,590545,1,1,5,0,100,100,59054501,0,10,0,0,0,0,陷阵营对乡勇弓手相克,陷阵营对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590546,590546,1,1,5,0,100,100,59054601,0,10,0,0,0,0,陷阵营对丹阳兵相克,陷阵营对丹阳兵相克,0,0,,,,,99,受兵种伤害-,0
590547,590547,1,1,5,0,100,100,59054701,0,10,0,0,0,0,陷阵营对黄巾长弓相克,陷阵营对黄巾长弓相克,0,0,,,,,99,受兵种伤害-,0
590548,590548,1,1,5,0,100,100,59054801,0,10,0,0,0,0,陷阵营对解烦兵相克,陷阵营对解烦兵相克,0,0,,,,,99,受兵种伤害-,0
590549,590549,1,1,5,0,100,100,59054901,0,10,0,0,0,0,陷阵营对白波长弓相克,陷阵营对白波长弓相克,0,0,,,,,99,受兵种伤害-,0
590550,590550,1,1,5,0,100,100,59055001,0,10,0,0,0,0,陷阵营对黑山长弓相克,陷阵营对黑山长弓相克,0,0,,,,,99,受兵种伤害-,0
590551,590551,1,1,5,0,100,100,59055101,0,10,0,0,0,0,陷阵营对耕战营相克,陷阵营对耕战营相克,0,0,,,,,99,受兵种伤害-,0
590552,590552,1,1,5,0,100,100,59055201,0,10,0,0,0,0,陷阵营对青囊兵相克,陷阵营对青囊兵相克,0,0,,,,,99,受兵种伤害-,0
590553,590553,1,1,5,0,100,100,59055301,0,10,0,0,0,0,陷阵营对大戟士相克,陷阵营对大戟士相克,0,0,,,,,99,受兵种伤害-,0
590554,590554,1,1,5,0,100,100,59055401,0,10,0,0,0,0,陷阵营对乡勇步卒相克,陷阵营对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590555,590555,1,1,5,0,100,100,59055501,0,10,0,0,0,0,陷阵营对乡勇轻骑相克,陷阵营对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590556,590556,1,1,5,0,100,100,59055601,0,10,0,0,0,0,黄巾轻步对弓兵相克,黄巾轻步对弓兵相克,0,0,,,,,99,受兵种伤害-,0
590557,590557,1,1,5,0,100,100,59055701,0,10,0,0,0,0,黄巾轻步对长弓兵相克,黄巾轻步对长弓兵相克,0,0,,,,,99,受兵种伤害-,0
590558,590558,1,1,5,0,100,100,59055801,0,10,0,0,0,0,黄巾轻步对弩兵相克,黄巾轻步对弩兵相克,0,0,,,,,99,受兵种伤害-,0
590559,590559,1,1,5,0,100,100,59055901,0,10,0,0,0,0,黄巾轻步对死士相克,黄巾轻步对死士相克,0,0,,,,,99,受兵种伤害-,0
590560,590560,1,1,5,0,100,100,59056001,0,10,0,0,0,0,黄巾轻步对连弩兵相克,黄巾轻步对连弩兵相克,0,0,,,,,99,受兵种伤害-,0
590561,590561,1,1,5,0,100,100,59056101,0,10,0,0,0,0,黄巾轻步对火矢兵相克,黄巾轻步对火矢兵相克,0,0,,,,,99,受兵种伤害-,0
590562,590562,1,1,5,0,100,100,59056201,0,10,0,0,0,0,黄巾轻步对无当飞军相克,黄巾轻步对无当飞军相克,0,0,,,,,99,受兵种伤害-,0
590563,590563,1,1,5,0,100,100,59056301,0,10,0,0,0,0,黄巾轻步对乡勇弓手相克,黄巾轻步对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590564,590564,1,1,5,0,100,100,59056401,0,10,0,0,0,0,黄巾轻步对丹阳兵相克,黄巾轻步对丹阳兵相克,0,0,,,,,99,受兵种伤害-,0
590565,590565,1,1,5,0,100,100,59056501,0,10,0,0,0,0,黄巾轻步对黄巾长弓相克,黄巾轻步对黄巾长弓相克,0,0,,,,,99,受兵种伤害-,0
590566,590566,1,1,5,0,100,100,59056601,0,10,0,0,0,0,黄巾轻步对解烦兵相克,黄巾轻步对解烦兵相克,0,0,,,,,99,受兵种伤害-,0
590567,590567,1,1,5,0,100,100,59056701,0,10,0,0,0,0,黄巾轻步对白波长弓相克,黄巾轻步对白波长弓相克,0,0,,,,,99,受兵种伤害-,0
590568,590568,1,1,5,0,100,100,59056801,0,10,0,0,0,0,黄巾轻步对黑山长弓相克,黄巾轻步对黑山长弓相克,0,0,,,,,99,受兵种伤害-,0
590569,590569,1,1,5,0,100,100,59056901,0,10,0,0,0,0,黄巾轻步对耕战营相克,黄巾轻步对耕战营相克,0,0,,,,,99,受兵种伤害-,0
590570,590570,1,1,5,0,100,100,59057001,0,10,0,0,0,0,黄巾轻步对青囊兵相克,黄巾轻步对青囊兵相克,0,0,,,,,99,受兵种伤害-,0
590571,590571,1,1,5,0,100,100,59057101,0,10,0,0,0,0,黄巾轻步对大戟士相克,黄巾轻步对大戟士相克,0,0,,,,,99,受兵种伤害-,0
590572,590572,1,1,5,0,100,100,59057201,0,10,0,0,0,0,黄巾轻步对乡勇步卒相克,黄巾轻步对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590573,590573,1,1,5,0,100,100,59057301,0,10,0,0,0,0,黄巾轻步对乡勇轻骑相克,黄巾轻步对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590574,590574,1,1,5,0,100,100,59057401,0,10,0,0,0,0,重垣军对弓兵相克,重垣军对弓兵相克,0,0,,,,,99,受兵种伤害-,0
590575,590575,1,1,5,0,100,100,59057501,0,10,0,0,0,0,重垣军对长弓兵相克,重垣军对长弓兵相克,0,0,,,,,99,受兵种伤害-,0
590576,590576,1,1,5,0,100,100,59057601,0,10,0,0,0,0,重垣军对弩兵相克,重垣军对弩兵相克,0,0,,,,,99,受兵种伤害-,0
590577,590577,1,1,5,0,100,100,59057701,0,10,0,0,0,0,重垣军对死士相克,重垣军对死士相克,0,0,,,,,99,受兵种伤害-,0
590578,590578,1,1,5,0,100,100,59057801,0,10,0,0,0,0,重垣军对连弩兵相克,重垣军对连弩兵相克,0,0,,,,,99,受兵种伤害-,0
590579,590579,1,1,5,0,100,100,59057901,0,10,0,0,0,0,重垣军对火矢兵相克,重垣军对火矢兵相克,0,0,,,,,99,受兵种伤害-,0
590580,590580,1,1,5,0,100,100,59058001,0,10,0,0,0,0,重垣军对无当飞军相克,重垣军对无当飞军相克,0,0,,,,,99,受兵种伤害-,0
590581,590581,1,1,5,0,100,100,59058101,0,10,0,0,0,0,重垣军对乡勇弓手相克,重垣军对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590582,590582,1,1,5,0,100,100,59058201,0,10,0,0,0,0,重垣军对丹阳兵相克,重垣军对丹阳兵相克,0,0,,,,,99,受兵种伤害-,0
590583,590583,1,1,5,0,100,100,59058301,0,10,0,0,0,0,重垣军对黄巾长弓相克,重垣军对黄巾长弓相克,0,0,,,,,99,受兵种伤害-,0
590584,590584,1,1,5,0,100,100,59058401,0,10,0,0,0,0,重垣军对解烦兵相克,重垣军对解烦兵相克,0,0,,,,,99,受兵种伤害-,0
590585,590585,1,1,5,0,100,100,59058501,0,10,0,0,0,0,重垣军对白波长弓相克,重垣军对白波长弓相克,0,0,,,,,99,受兵种伤害-,0
590586,590586,1,1,5,0,100,100,59058601,0,10,0,0,0,0,重垣军对黑山长弓相克,重垣军对黑山长弓相克,0,0,,,,,99,受兵种伤害-,0
590587,590587,1,1,5,0,100,100,59058701,0,10,0,0,0,0,重垣军对耕战营相克,重垣军对耕战营相克,0,0,,,,,99,受兵种伤害-,0
590588,590588,1,1,5,0,100,100,59058801,0,10,0,0,0,0,重垣军对青囊兵相克,重垣军对青囊兵相克,0,0,,,,,99,受兵种伤害-,0
590589,590589,1,1,5,0,100,100,59058901,0,10,0,0,0,0,重垣军对大戟士相克,重垣军对大戟士相克,0,0,,,,,99,受兵种伤害-,0
590590,590590,1,1,5,0,100,100,59059001,0,10,0,0,0,0,重垣军对乡勇步卒相克,重垣军对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590591,590591,1,1,5,0,100,100,59059101,0,10,0,0,0,0,重垣军对乡勇轻骑相克,重垣军对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590592,590592,1,1,5,0,100,100,59059201,0,10,0,0,0,0,骑兵对乡勇弓手相克,骑兵对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590593,590593,1,1,5,0,100,100,59059301,0,10,0,0,0,0,骑兵对舷卫相克,骑兵对舷卫相克,0,0,,,,,99,受兵种伤害-,0
590594,590594,1,1,5,0,100,100,59059401,0,10,0,0,0,0,骑兵对白毦兵相克,骑兵对白毦兵相克,0,0,,,,,99,受兵种伤害-,0
590595,590595,1,1,5,0,100,100,59059501,0,10,0,0,0,0,骑兵对乡勇步卒相克,骑兵对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590596,590596,1,1,5,0,100,100,59059601,0,10,0,0,0,0,骑兵对白波轻步相克,骑兵对白波轻步相克,0,0,,,,,99,受兵种伤害-,0
590597,590597,1,1,5,0,100,100,59059701,0,10,0,0,0,0,骑兵对黑山轻步相克,骑兵对黑山轻步相克,0,0,,,,,99,受兵种伤害-,0
590598,590598,1,1,5,0,100,100,59059801,0,10,0,0,0,0,骑兵对陷阵营相克,骑兵对陷阵营相克,0,0,,,,,99,受兵种伤害-,0
590599,590599,1,1,5,0,100,100,59059901,0,10,0,0,0,0,骑兵对黄巾轻步相克,骑兵对黄巾轻步相克,0,0,,,,,99,受兵种伤害-,0
590600,590600,1,1,5,0,100,100,59060001,0,10,0,0,0,0,骑兵对重垣军相克,骑兵对重垣军相克,0,0,,,,,99,受兵种伤害-,0
590601,590601,1,1,5,0,100,100,59060101,0,10,0,0,0,0,骑兵对乡勇轻骑相克,骑兵对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590602,590602,1,1,5,0,100,100,59060201,0,10,0,0,0,0,重骑兵对乡勇弓手相克,重骑兵对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590603,590603,1,1,5,0,100,100,59060301,0,10,0,0,0,0,重骑兵对舷卫相克,重骑兵对舷卫相克,0,0,,,,,99,受兵种伤害-,0
590604,590604,1,1,5,0,100,100,59060401,0,10,0,0,0,0,重骑兵对白毦兵相克,重骑兵对白毦兵相克,0,0,,,,,99,受兵种伤害-,0
590605,590605,1,1,5,0,100,100,59060501,0,10,0,0,0,0,重骑兵对乡勇步卒相克,重骑兵对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590606,590606,1,1,5,0,100,100,59060601,0,10,0,0,0,0,重骑兵对白波轻步相克,重骑兵对白波轻步相克,0,0,,,,,99,受兵种伤害-,0
590607,590607,1,1,5,0,100,100,59060701,0,10,0,0,0,0,重骑兵对黑山轻步相克,重骑兵对黑山轻步相克,0,0,,,,,99,受兵种伤害-,0
590608,590608,1,1,5,0,100,100,59060801,0,10,0,0,0,0,重骑兵对陷阵营相克,重骑兵对陷阵营相克,0,0,,,,,99,受兵种伤害-,0
590609,590609,1,1,5,0,100,100,59060901,0,10,0,0,0,0,重骑兵对黄巾轻步相克,重骑兵对黄巾轻步相克,0,0,,,,,99,受兵种伤害-,0
590610,590610,1,1,5,0,100,100,59061001,0,10,0,0,0,0,重骑兵对重垣军相克,重骑兵对重垣军相克,0,0,,,,,99,受兵种伤害-,0
590611,590611,1,1,5,0,100,100,59061101,0,10,0,0,0,0,重骑兵对乡勇轻骑相克,重骑兵对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590612,590612,1,1,5,0,100,100,59061201,0,10,0,0,0,0,轻骑兵对乡勇弓手相克,轻骑兵对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590613,590613,1,1,5,0,100,100,59061301,0,10,0,0,0,0,轻骑兵对舷卫相克,轻骑兵对舷卫相克,0,0,,,,,99,受兵种伤害-,0
590614,590614,1,1,5,0,100,100,59061401,0,10,0,0,0,0,轻骑兵对白毦兵相克,轻骑兵对白毦兵相克,0,0,,,,,99,受兵种伤害-,0
590615,590615,1,1,5,0,100,100,59061501,0,10,0,0,0,0,轻骑兵对乡勇步卒相克,轻骑兵对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590616,590616,1,1,5,0,100,100,59061601,0,10,0,0,0,0,轻骑兵对白波轻步相克,轻骑兵对白波轻步相克,0,0,,,,,99,受兵种伤害-,0
590617,590617,1,1,5,0,100,100,59061701,0,10,0,0,0,0,轻骑兵对黑山轻步相克,轻骑兵对黑山轻步相克,0,0,,,,,99,受兵种伤害-,0
590618,590618,1,1,5,0,100,100,59061801,0,10,0,0,0,0,轻骑兵对陷阵营相克,轻骑兵对陷阵营相克,0,0,,,,,99,受兵种伤害-,0
590619,590619,1,1,5,0,100,100,59061901,0,10,0,0,0,0,轻骑兵对黄巾轻步相克,轻骑兵对黄巾轻步相克,0,0,,,,,99,受兵种伤害-,0
590620,590620,1,1,5,0,100,100,59062001,0,10,0,0,0,0,轻骑兵对重垣军相克,轻骑兵对重垣军相克,0,0,,,,,99,受兵种伤害-,0
590621,590621,1,1,5,0,100,100,59062101,0,10,0,0,0,0,轻骑兵对乡勇轻骑相克,轻骑兵对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590622,590622,1,1,5,0,100,100,59062201,0,10,0,0,0,0,弓骑兵对乡勇弓手相克,弓骑兵对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590623,590623,1,1,5,0,100,100,59062301,0,10,0,0,0,0,弓骑兵对舷卫相克,弓骑兵对舷卫相克,0,0,,,,,99,受兵种伤害-,0
590624,590624,1,1,5,0,100,100,59062401,0,10,0,0,0,0,弓骑兵对白毦兵相克,弓骑兵对白毦兵相克,0,0,,,,,99,受兵种伤害-,0
590625,590625,1,1,5,0,100,100,59062501,0,10,0,0,0,0,弓骑兵对乡勇步卒相克,弓骑兵对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590626,590626,1,1,5,0,100,100,59062601,0,10,0,0,0,0,弓骑兵对白波轻步相克,弓骑兵对白波轻步相克,0,0,,,,,99,受兵种伤害-,0
590627,590627,1,1,5,0,100,100,59062701,0,10,0,0,0,0,弓骑兵对黑山轻步相克,弓骑兵对黑山轻步相克,0,0,,,,,99,受兵种伤害-,0
590628,590628,1,1,5,0,100,100,59062801,0,10,0,0,0,0,弓骑兵对陷阵营相克,弓骑兵对陷阵营相克,0,0,,,,,99,受兵种伤害-,0
590629,590629,1,1,5,0,100,100,59062901,0,10,0,0,0,0,弓骑兵对黄巾轻步相克,弓骑兵对黄巾轻步相克,0,0,,,,,99,受兵种伤害-,0
590630,590630,1,1,5,0,100,100,59063001,0,10,0,0,0,0,弓骑兵对重垣军相克,弓骑兵对重垣军相克,0,0,,,,,99,受兵种伤害-,0
590631,590631,1,1,5,0,100,100,59063101,0,10,0,0,0,0,弓骑兵对乡勇轻骑相克,弓骑兵对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590632,590632,1,1,5,0,100,100,59063201,0,10,0,0,0,0,铁骑兵对乡勇弓手相克,铁骑兵对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590633,590633,1,1,5,0,100,100,59063301,0,10,0,0,0,0,铁骑兵对舷卫相克,铁骑兵对舷卫相克,0,0,,,,,99,受兵种伤害-,0
590634,590634,1,1,5,0,100,100,59063401,0,10,0,0,0,0,铁骑兵对白毦兵相克,铁骑兵对白毦兵相克,0,0,,,,,99,受兵种伤害-,0
590635,590635,1,1,5,0,100,100,59063501,0,10,0,0,0,0,铁骑兵对乡勇步卒相克,铁骑兵对乡勇步卒相克,0,0,,,,,99,受兵种伤害-,0
590636,590636,1,1,5,0,100,100,59063601,0,10,0,0,0,0,铁骑兵对白波轻步相克,铁骑兵对白波轻步相克,0,0,,,,,99,受兵种伤害-,0
590637,590637,1,1,5,0,100,100,59063701,0,10,0,0,0,0,铁骑兵对黑山轻步相克,铁骑兵对黑山轻步相克,0,0,,,,,99,受兵种伤害-,0
590638,590638,1,1,5,0,100,100,59063801,0,10,0,0,0,0,铁骑兵对陷阵营相克,铁骑兵对陷阵营相克,0,0,,,,,99,受兵种伤害-,0
590639,590639,1,1,5,0,100,100,59063901,0,10,0,0,0,0,铁骑兵对黄巾轻步相克,铁骑兵对黄巾轻步相克,0,0,,,,,99,受兵种伤害-,0
590640,590640,1,1,5,0,100,100,59064001,0,10,0,0,0,0,铁骑兵对重垣军相克,铁骑兵对重垣军相克,0,0,,,,,99,受兵种伤害-,0
590641,590641,1,1,5,0,100,100,59064101,0,10,0,0,0,0,铁骑兵对乡勇轻骑相克,铁骑兵对乡勇轻骑相克,0,0,,,,,99,受兵种伤害-,0
590642,590642,1,1,5,0,100,100,59064201,0,10,0,0,0,0,象兵对乡勇弓手相克,象兵对乡勇弓手相克,0,0,,,,,99,受兵种伤害-,0
590643,590643,1,1,5,0,100,100,59064301,0,10,0,0,0,0,象兵对步兵相克,象兵对步兵相克,0,0,,,,,99,受兵种伤害-,0
590644,590644,1,1,5,0,100,100,59064401,0,10,0,0,0,0,象兵对重步兵相克,象兵对重步兵相克,0,0,,,,,99,受兵种伤害-,0
590645,590645,1,1,5,0,100,100,59064501,0,10,0,0,0,0,象兵对蛮兵相克,象兵对蛮兵相克,0,0,,,,,99,受兵种伤害-,0
590646,590646,1,1,5,0,100,100,59064601,0,10,0,0,0,0,象兵对禁卫相克,象兵对禁卫相克,0,0,,,,,99,受兵种伤害-,0
590647,590647,1,1,5,0,100,100,59064701,0,10,0,0,0,0,象兵对藤甲兵相克,象兵对藤甲兵相克,0,0,,,,,99,受兵种伤害-,0
590648,590648,1,1,5,0,100,100,59064801,0,10,0,0,0,0,象兵对飞熊军相克,象兵对飞熊军相克,0,0,,,,,99,受兵种伤害-,0
590649,590649,1,1,5,0,100,100,59064901,0,10,0,0,0,0,象兵对舷卫相克,象兵对舷卫相克,0,0,,,,,99,受兵种伤害-,0
590650,590650,1,1,5,0,100,100,59065001,0,10,0,0,0,0,象兵对黄巾兵相克,象兵对黄巾兵相克,0,0,,,,,99,受兵种伤害-,0
590651,590651,1,1,5,0,100,100,59065101,0,10,0,0,0,0,象兵对白毦兵相克,象兵对白毦兵相克,0,0,,,,,99,受兵种伤害-,0
