_key,detail_id,effect_id,effect_param,calc_pos,calc_param,attack_type,select_skill_param,target_type,select_type,flag_add_round,available_hit,hit_by_hit,init_effect_ratio,intel_param,constant_param,prob_init_param,prob_max_param,display_param,bind_flag,cast_condition,precondition,condition,lock_flag,add_count_max,report_show_type,report_id,custom_select_flag,buff_type,attack_max,target_country,select_attri,delay_round,delay_hit,available_round,clear_per_hit,attri_type,select_flag,inherent,value_add_max,shi_qi_affect,hide_conflict,prob_series,calc_type,effect_name
59035502,59035502,98,131,0,0,23,0,12,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59035601,59035601,99,141,0,0,23,0,12,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59035602,59035602,98,141,0,0,23,0,12,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59035701,59035701,99,92,0,0,23,0,12,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59035702,59035702,98,92,0,0,23,0,12,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59035801,59035801,99,112,0,0,23,0,12,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59035802,59035802,98,112,0,0,23,0,12,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59035901,59035901,99,113,0,0,23,0,12,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59035902,59035902,98,113,0,0,23,0,12,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59036001,59036001,99,71,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59036002,59036002,98,71,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59036101,59036101,99,112,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59036102,59036102,98,112,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59036201,59036201,99,103,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59036202,59036202,98,103,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59036301,59036301,99,113,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59036302,59036302,98,113,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59036401,59036401,99,123,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59036402,59036402,98,123,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59036501,59036501,99,133,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59036502,59036502,98,133,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59036601,59036601,99,143,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59036602,59036602,98,143,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59036701,59036701,99,153,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59036702,59036702,98,153,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59036801,59036801,99,163,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59036802,59036802,98,163,0,0,23,0,22,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59036901,59036901,99,51,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59036902,59036902,98,51,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59037001,59037001,99,61,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59037002,59037002,98,61,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59037101,59037101,99,71,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59037102,59037102,98,71,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59037201,59037201,99,81,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59037202,59037202,98,81,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59037301,59037301,99,91,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59037302,59037302,98,91,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59037401,59037401,99,101,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59037402,59037402,98,101,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59037501,59037501,99,111,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59037502,59037502,98,111,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59037601,59037601,99,121,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59037602,59037602,98,121,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59037701,59037701,99,131,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59037702,59037702,98,131,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59037801,59037801,99,141,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59037802,59037802,98,141,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59037901,59037901,99,92,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59037902,59037902,98,92,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59038001,59038001,99,112,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59038002,59038002,98,112,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59038101,59038101,99,113,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59038102,59038102,98,113,0,0,23,0,52,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59038201,59038201,99,51,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59038202,59038202,98,51,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59038301,59038301,99,61,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59038302,59038302,98,61,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59038401,59038401,99,71,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59038402,59038402,98,71,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59038501,59038501,99,81,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59038502,59038502,98,81,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59038601,59038601,99,91,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59038602,59038602,98,91,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59038701,59038701,99,101,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59038702,59038702,98,101,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59038801,59038801,99,111,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59038802,59038802,98,111,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59038901,59038901,99,121,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59038902,59038902,98,121,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59039001,59039001,99,131,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59039002,59039002,98,131,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59039101,59039101,99,141,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59039102,59039102,98,141,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59039201,59039201,99,92,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59039202,59039202,98,92,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59039301,59039301,99,112,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59039302,59039302,98,112,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59039401,59039401,99,113,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59039402,59039402,98,113,0,0,23,0,32,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59039501,59039501,99,51,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59039502,59039502,98,51,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59039601,59039601,99,61,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59039602,59039602,98,61,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59039701,59039701,99,71,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59039702,59039702,98,71,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59039801,59039801,99,81,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59039802,59039802,98,81,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59039901,59039901,99,91,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59039902,59039902,98,91,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59040001,59040001,99,101,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59040002,59040002,98,101,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59040101,59040101,99,111,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59040102,59040102,98,111,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59040201,59040201,99,121,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59040202,59040202,98,121,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59040301,59040301,99,131,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59040302,59040302,98,131,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59040401,59040401,99,141,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59040402,59040402,98,141,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59040501,59040501,99,92,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59040502,59040502,98,92,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59040601,59040601,99,112,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59040602,59040602,98,112,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59040701,59040701,99,113,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59040702,59040702,98,113,0,0,23,0,42,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59040801,59040801,99,51,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59040802,59040802,98,51,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59040901,59040901,99,61,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59040902,59040902,98,61,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59041001,59041001,99,71,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59041002,59041002,98,71,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59041101,59041101,99,81,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59041102,59041102,98,81,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59041201,59041201,99,91,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59041202,59041202,98,91,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59041301,59041301,99,101,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59041302,59041302,98,101,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59041401,59041401,99,111,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59041402,59041402,98,111,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59041501,59041501,99,121,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59041502,59041502,98,121,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59041601,59041601,99,131,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59041602,59041602,98,131,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59041701,59041701,99,141,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59041702,59041702,98,141,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59041801,59041801,99,92,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59041802,59041802,98,92,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59041901,59041901,99,112,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59041902,59041902,98,112,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59042001,59042001,99,113,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59042002,59042002,98,113,0,0,23,0,62,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59042101,59042101,99,1,0,0,23,0,72,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59042102,59042102,98,1,0,0,23,0,72,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59042201,59042201,99,11,0,0,23,0,72,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59042202,59042202,98,11,0,0,23,0,72,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59042301,59042301,99,21,0,0,23,0,72,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
59042302,59042302,98,21,0,0,23,0,72,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害+
59042401,59042401,99,31,0,0,23,0,72,0,0,0,0,100,0,30,100,100,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,,,受兵种伤害-
