_key,heroid,cost,hero_type,hit_range,attack_base,defence_base,intel_base,speed_base,destroy_base,attack_grow,defence_grow,intel_grow,speed_grow,destroy_grow,skill_init,base_hero_id,icon_hero_id,hero_type_feature,season,book_type,valid_time,release_time,policy_id,title_heroid,achieve_heroid,free_forget_skill_activity_id,free_forget_skill_time,fashion,show_priority,balance_activity_id,balance_skill_reset,balance_policy_reset,balance_policy_time_limit,country,quality,sex,space_type,is_season_card,is_release,is_op,is_sp_card,is_memorize_card,is_baijia_hero,hero_type_availible,func_availible,name,author,description,birth_and_death_year,second_name,hero_features_availible,share_description,head_icon_ids,tag,facade_ex_hero_id,balance_description,country_name,quality_name
100017,100017,30,2,2,4900,9500,10800,2200,2100,79,167,286,39,201,200017,0,0,0,0,0,0,0,210003,0,100017,0,0,0,0,20123,1,0,0,3,4,0,0,0,1,0,0,0,0,"2,21,12",,诸葛亮,,@【史】@政治家、军事家，被誉为“千古良相”的典范。策动孙、刘联盟，于赤壁之战中大破曹操，奠定三国鼎立的基础。蜀汉建立，拜为丞相。刘备伐吴失败，受托孤于永安，辅佐幼主，外联东吴，内修政理，南征平叛，北抗强魏。为完成统一中原，兴复汉室的大业，先后五次进攻魏国。在治国、治军等方面发挥了非凡的才能。最后一次北伐时采取分兵屯田之策，与司马懿大军相持百余日，但不幸因积劳成疾而逝世，享年五十四岁，谥曰忠武侯。\n^【演】^在《三国演义》中，人称卧龙先生，有经天纬地之才，鬼神不测之机。刘皇叔三顾茅庐，遂允出山相助。曾舌战群儒、借东风、智算华容、三气周瑜，辅佐刘备于赤壁之战大败曹操，更取得荆州为基本。后奉命率军入川，于定军山智激老黄忠，斩夏侯渊，败走曹操，夺取汉中。刘备伐吴失败，受遗诏托孤，安居平五路，七纵平蛮，六出祁山，鞠躬尽瘁，死而后已。其手摇羽扇，运筹帷幄的潇洒形象，千百年来已成为人们心中“智慧”的代名词。,181-234,孔明,,出师一表真名世#千载谁堪伯仲间,10001701,6,,,蜀,五星
100018,100018,25,3,2,7000,7900,8400,8300,500,122,160,124,145,53,200100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,,刘备,,@【史】@西汉中山靖王刘胜之后，三国时期蜀汉开国皇帝、政治家，史家又称他为先主。刘备早年颠沛流离，备尝艰辛，投靠过多个诸侯。赤壁之战时，与孙权联盟击败曹操，趁势夺取荆州。而后进取益州。于章武元年（221年）在成都称帝，国号汉，史称蜀或蜀汉。《三国志》评刘备的机权干略不及曹操，但其弘毅宽厚，知人待士，百折不挠，终成帝业。刘备也称自己做事“每与操反，事乃成尔”。\n^【演】^在《三国演义》中，刘备的事迹基本与正史相符。书中将其塑造成一位胸襟开阔的，十足的明主形象。并重点突出其几个性格特点：一是亲贤爱士，善待人才；二是生性善良，爱民如子；三是待人宽厚，不求全责备；四是偶有权谋，颇有心计。,161-223,玄德,,,10001801,,,,蜀,五星
100019,100019,25,3,3,8900,7800,5500,8800,300,156,114,57,142,24,200019,0,0,0,0,0,0,0,110007,0,100019,0,0,0,0,0,0,0,0,3,4,1,0,0,1,0,0,0,0,"3,23,43",,马云禄,,是民国作家周大荒小说《反三国演义》中的虚构人物。马超之妹，自幼习武，女中无双。在为马腾复仇的战事中跟随马超来到中原，与赵云一见钟情。\n之后嫁于赵云，与丈夫和兄长并肩作战。,?,,,柳腰束胄覆青纱#霜枪玉剑破万军,10001901,"1,7",,,蜀,五星
100020,100020,25,2,2,3300,7000,9400,2900,1600,53,113,190,47,181,200020,0,0,0,0,0,0,0,310042,0,100020,0,0,0,0,20049,0,1,1766977200,3,4,1,0,0,1,0,0,0,0,"2,12,22",,黄月英,,@【史】@诸葛亮之妻，本名不详。其长相丑陋，黄头发，黑皮肤，但才华却与诸葛亮相当。诸葛亮发明木牛流马，相传就是从黄月英的传授的技巧上发展出来。\n^【演】^诸葛瞻之母，容貌甚丑，而有奇才。上通天文，下察地理，韬略近于诸书无所不晓，诸葛亮在南阳时闻其贤，迎娶黄月英。诸葛亮所学，很多是由黄月英所授。诸葛亮死后，黄月英也很快病逝，临终以“忠孝”勉励其子诸葛瞻。而正史上没有提及诸葛瞻是何人所生。,?,,,黄氏奇女闺中待#奇械巧工胜诸葛,10002001,"2,7",,,蜀,五星
100021,100021,35,2,3,10100,9200,7800,6500,1300,227,223,112,114,138,200021,0,0,0,0,0,0,0,110174,0,0,0,0,0,0,20139,1,0,0,3,4,0,0,0,1,0,0,0,0,"2,22,32",,赵云,,@【史】@三国时期蜀汉名将。赵云跟随刘备将近三十年，先后参加过博望坡之战、长坂坡之战、江南平定战，独自指挥过入川之战、汉水之战、箕谷之战，都取得了非常好的战果。除了四处征战，赵云还先后以偏将军任桂阳太守，以留营司马留守公安，以翊军将军督江州。除此之外，赵云于平定益州时引霍去病故事劝谏刘备将田宅归还百姓，又于关羽张飞被害之后劝谏刘备不要伐吴，被后世赞为有大臣局量的儒将，甚至被认为是三国时期的完美人物。\n^【演】^在《三国演义》中，赵云一登场即和河北名将文丑大战，救了公孙瓒。曾和多名三国名将对战，冲锋陷阵罕见败绩。长坂坡救阿斗时，连续阵斩曹营名将五十余员。智取桂阳时，更是展现了他过人的机智和出众的谋略。随诸葛亮吊祭周瑜时，因赵云带剑相随，吴将无人敢动诸葛亮。汉水救黄忠时，让魏国名将张郃、徐晃心惊胆战，不敢迎敌。\n刘备去世之后，曹魏五路犯蜀，赵云把守阳平关，一将当关，万夫莫开。七十几岁时仍为蜀汉先锋，阵前力斩被作者称为“有万夫不当之勇”的西凉大将韩德一门五将。,?-229,子龙,,古来冲阵扶危主#只有常山赵子龙,10002101,"1,3",,,蜀,五星
100022,100022,30,3,2,10300,8700,4500,7100,1000,267,168,50,113,96,200022,0,0,0,0,0,0,0,110175,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,"3,13,23",,张飞,,@【史】@三国时期蜀汉名将。刘备长坂坡败退，张飞仅率二十骑断后，据水断桥，曹军没人敢逼近；与诸葛亮、赵云扫荡西川时，于江州义释严颜；汉中之战时又于宕渠击败张郃，对蜀汉贡献极大，官至车骑将军、领司隶校尉，封西乡侯，后被范强、张达所刺。后主时代追谥为“桓侯”。\n^【演】^在《三国演义》中，张飞是位重情重义嫉恶如仇，肤色黝黑的壮汉，同时又武力过人，曾多次主动挑战号称天下第一的吕布，吕布竟曾一度忌惮张飞，嗓门大更是人物一大亮点，是蜀汉大臣中少有的个性鲜明的武将。,?-221,益德,,虎牢关上声先震#长坂桥边水逆流,10002201,1,,,蜀,五星
100023,100023,35,3,2,8000,10700,9000,8800,600,128,295,159,126,40,200023,0,0,0,0,0,0,0,110008,0,100023,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,"3,13,43",,曹操,,@【史】@三国中曹魏政权的奠基人。其人文武精通，可谓非常之人，超世之杰。以汉天子的名义征讨四方，对内消灭二袁、吕布、刘表、马超、韩遂等割据势力，对外降服南匈奴、乌桓、鲜卑等，统一了中国北方，并实行一系列政策恢复经济生产和社会秩序，奠定了曹魏立国的基础。\n^【演】^在《三国演义》中，曹操的事迹基本与正史相符。主要将其塑造成一个“奸雄”形象，并且更突出“奸”的一面。,155-220,孟德,,山不厌高，海不厌深#周公吐哺，天下归心,10002301,"6,3",,,魏,五星
100024,100024,30,3,2,4700,8900,9600,8500,500,55,156,225,149,44,200024,0,0,0,0,0,0,0,310002,0,100024,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,"3,13,23",,荀彧,,@【史】@东汉末年著名政治家、战略家，曹操统一北方的首席谋臣和功臣。荀彧早年被称为“王佐之才”，初举孝廉，任守宫令。后弃官归乡，又率宗族避难冀州，被袁绍待为上宾。其后投奔曹操。官至侍中，守尚书令，封万岁亭侯。因其任尚书令，居中持重达十数年，处理军国事务，被人敬称为“荀令君”。后因反对曹操称魏公而受曹操所忌，调离中枢，在寿春忧郁成病而亡，年五十。获谥敬侯，后追赠太尉。\n^【演】^在《三国演义》中，荀彧旧从袁绍，因知袁绍终不能成大事遂与其侄荀攸投奔曹操。荀彧为曹操出过很多重要的战略谋划，如以兖州为基地、二虎竞食和驱虎吞狼、迎汉献帝往许都、开玄武湖练水军等等，立有大功。荀彧后为汉侍中、尚书令，参与国家大事並经常留守许都。后来董昭劝曹操称魏公，荀彧表示反对，曹操深感不满，遂将其招入军中，从征孙权。荀彧因病留于寿春，不久在曹操的暗示下服毒自尽。,163-212,文若,,颍上文若王佐才#名齐五岳震三台,10002401,2,,,魏,五星
100025,100025,25,1,4,8300,7800,8300,4500,1100,145,126,145,79,97,200025,0,0,0,0,0,0,0,410002,0,100025,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,"1,11,31",,曹丕,,@【史】@曹操与卞夫人的长子。其文武双全，八岁能提笔为文，善骑射，好击剑，博览古今经传，通晓诸子百家学说。曹操去世后，曹丕继任丞相、魏王。之后逼献帝禅让成为文帝，以魏代汉，结束了汉朝四百多年的统治。在位期间，平定边患。击退鲜卑，和匈奴、氐、羌等外夷修好，恢复汉朝在西域的设置。并执行了多个优良政策，重用贤臣，使魏国安定。但时年四十岁，病逝。\n^【演】^在继承权问题上处心积虑，战胜了文才更胜一筹的曹植，被立为王世子。曹操逝世后，曹丕继位成为魏王，以不参加葬礼之罪逼弟弟曹植写下七步诗，险些将其所害，又顺利夺下弟弟曹彰的兵权，坐稳魏王之位。不久，曹丕逼汉献帝让位，代汉称帝，为魏国开国皇帝。\n刘备伐吴时，曹丕看出刘备要失败，但不听谋士之言，偏要坐山观虎斗，事后又起兵伐吴，结果被徐盛火攻击败。回洛阳后，曹丕大病，临终前托付曹叡给曹真、司马懿等人，终年四十岁。,187-226,子桓,,飞鸧晨鸣声可怜#留连顾怀不能存,10002501,6,,,魏,五星
100026,100026,30,3,1,10200,8600,6200,9000,300,240,177,62,131,27,200026,0,0,0,0,0,0,0,110010,0,0,0,0,0,0,20123,1,0,0,2,4,0,0,0,1,0,0,0,0,"3,13,23",,关羽,,@【史】@蜀汉名将，是刘备、张飞的结义兄弟。早期跟随刘备辗转各地，曾被曹操生擒，于白马坡阵斩袁绍大将颜良，与张飞一同被称为万人敌。赤壁之战后，刘备助东吴周瑜攻打南郡曹仁，别遣关羽绝北道，阻挡曹操援军，曹仁退走后，关羽被刘备任命为襄阳太守。刘备入益州，关羽留守荆州。建安二十四年，关羽围襄樊，擒获于禁，阵斩庞德，威震华夏，曹操曾想迁都以避其锐。后曹操派徐晃前来增援，东吴吕蒙又偷袭荆州，关羽腹背受敌，兵败身亡。\n^【演】^与刘备、张飞桃园结义，羽居其次。使八十二斤青龙偃月刀随刘备东征西讨。汜水关温酒斩华雄，屯土山降汉不降曹。为报恩斩颜良、诛文丑，解曹操白马之围。后得知刘备音信，过五关斩六将，千里寻兄。刘备平定益州后，封关羽为五虎大将之首，督荆州事。羽起军攻曹，放水淹七军，威震华夏。围樊城右臂中箭，幸得华佗医治，刮骨疗伤。但未曾提防东吴袭荆州，关羽父子败走麦城，突围中被捕，不屈遭害。,?-220,云长,,马骑赤兔行千里#刀偃青龙出五关,10002601,1,,,魏,五星
100027,100027,35,3,3,9100,9400,8300,10500,300,221,227,105,272,29,200027,0,0,0,0,0,0,0,110014,0,100027,0,0,0,0,20049,0,1,1766977200,2,4,0,0,0,1,0,0,0,0,"3,13,23",,张辽,,@【史】@汉末三国时期曹魏名将。曾从属丁原、董卓、吕布。吕布下邳败亡后，归顺曹操。此后随曹操四处征讨，战功累累。张辽为历代推崇，并成为古今六十四名将之一。曹丕登基后，仍令张辽守御孙权。黄初二年（221年），张辽屯驻雍丘，染病。张辽大病期间，孙权依旧对其非常忌惮。黄初三年（222年），张辽不负众望，抱病击破吴将吕范。同年在江都病逝，谥刚侯，享年五十四岁。\n^【演】^在《三国演义》中，他先为吕布部将，多番令曹军陷于苦战，其武勇连关羽亦甚称道。后来吕布战败遭擒，曹操下令绞死吕布后，刘备、关羽为张辽求情，曹操便待张辽以上宾之礼。张辽感其恩情，于是投降，自此成为曹操将领。后来，张辽随曹丕以大船征伐江东，军队被徐盛所击败。曹丕登岸逃亡时，吴将丁奉从岸边袭来，张辽为保护曹丕上前迎敌，却被丁奉以箭射其腰，回营后不治身亡，曹丕厚葬之。,169-222,文远,,格斩蹋顿破乌桓#吓煞江南众小儿,10002701,"6,1",,,魏,五星
100028,100028,25,1,4,8800,5200,9000,5300,900,142,84,170,86,72,200028,0,0,0,0,0,0,0,310038,0,100028,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,0,0,0,"1,11,21",,王异,,@【史】@益州刺史赵伟璋妻，后为羌道令赵昂妻。赵英、赵月之母。马超作乱凉州时，王异协助丈夫守城，多有功勋，自马超攻冀城至祁山坚守，赵昂曾出奇计九条，王异皆有参与。\n^【演】^在《三国演义》中，作者不载其名，只称“王氏”。赵昂与杨阜、姜叙、尹奉等密谋起兵对抗强攻冀城的马超，赵昂因顾虑儿子赵月而回家跟妻子王氏商量，王氏听罢便怒道：“雪君父之大耻，虽丧身亦不惜，何况一子乎！君若顾子而不行，吾当先死矣！”令赵昂下定决心协助杨阜。王氏更将自己的首饰资帛，亲自往祁山军中赏劳军士，亦因此而避过马超后来的屠戮。,?,,,九出奇计好巾帼#三分贤妇青史铭,10002801,2,,,魏,五星
100029,100029,25,1,3,7700,5600,8200,5500,900,124,75,155,104,102,200029,0,0,0,0,0,0,0,210004,0,100029,0,0,0,0,20049,1,0,0,2,4,1,0,0,1,0,0,0,0,"1,11,21",,张春华,,@【史】@曹魏粟邑令张汪之女，晋宣帝司马懿之妻，晋景帝司马师和晋文帝司马昭的母亲。正始八年（247年），张春华去世，时年五十九岁，葬于洛阳高原陵，追赠广平县君。咸熙元年（264年），追谥为宣穆妃。泰始元年（265年），张春华之孙晋武帝司马炎登基，追谥她为宣穆皇后。,189-247,,,宣穆阅礼配潜鳞#母仪天下育真龙,10002901,4,,,魏,五星
100030,100030,30,1,4,7600,8800,8500,5800,1000,122,128,162,111,113,200030,0,0,0,0,0,0,0,410003,0,100030,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,"1,11,31",,孙权,,@【史】@孙坚之子，孙策之弟。东汉建安五年，兄孙策遇刺身亡，孙权继位吴侯、讨逆将军，领会稽太守，开始统领江东。他击败了黄祖。后东吴联合刘备，于赤壁击溃了曹操军。东吴后来又和曹操军在合肥附近鏖战，并从刘备手中夺回荆州、擒关羽、大破刘备的讨伐军。曹丕称帝后孙权先向北方称臣，后自己建吴称帝，迁都建业。孙权病逝后谥号大皇帝，史称东吴大帝。\n^【演】^在《三国演义》中，孙权19岁就继承了其兄孙策之位，力据江东，击败了黄祖。后东吴联合刘备，在赤壁大战击溃了曹操军。东吴后来又和曹操军在合肥附近鏖战，并从刘备手中夺回荆州、擒关羽、大破刘备的讨伐军。曹丕称帝后孙权先向北方称臣，后自己建吴称帝，迁都建业。,182-252,仲谋,,二十四年兴大业#龙盘虎踞在江东,10003001,6,,,吴,五星
100031,100031,30,1,4,7000,9200,9800,5300,1200,123,134,230,93,105,200031,0,0,0,0,0,0,0,410004,0,100031,0,0,0,0,20049,1,0,0,4,4,0,0,0,1,0,0,0,0,"1,11,21",,周瑜,,@【史】@东汉末年名将。洛阳令周异之子，堂祖父周景、堂叔周忠，都官至太尉。长壮有姿貌、精音律，江东有“曲有误，周郎顾”之语。周瑜少与孙策交好，21岁起随孙策奔赴战场平定江东，后孙策遇刺身亡，孙权继任，周瑜将兵赴丧，以中护军的身份与长史张昭共掌众事。\n建安十三年 （208年），周瑜率军与刘备联合，于赤壁之战中大败曹军，由此奠定了“三分天下”的基础。建安十四年（209年），拜偏将军领南郡太守。建安十五年（210年）病逝于巴丘，年仅36岁。\n^【演】^在《三国演义》中，为了凸显诸葛亮的智慧，对历史上的周瑜形象做了较大的改动，并虚构了较多的情节，如赤壁之战，周瑜的主张不太明确，是战是和踌躇不定，诸葛亮借曹操修筑铜雀台欲夺小乔之事，智激周瑜，坚定周瑜抗曹的决心。\n曹操命周瑜同窗好友蒋干劝降周瑜，周瑜设下计策，假装友善，伪造了曹操水军都督蔡瑁、张允写给周瑜的降书让蒋干发现，上演了一出“蒋干盗书”的好戏，为赤壁之战的成功奠定了基础。,175-210,公瑾,,世间豪杰英雄士#江左风流美丈夫,10003101,"2,4,7",,,吴,五星
100032,100032,25,1,3,2700,5000,8500,3700,1200,36,94,172,50,96,200032,0,0,0,0,0,0,0,210051,0,0,0,0,0,0,20049,1,0,0,4,4,1,0,0,1,0,0,0,0,"1,21,31",,周姬,,@【史】@周瑜之女，母疑为汉末美女小乔，兄长为周循和周胤。\n^【演】^在《三国演义》中，提及周瑜去世后留下二子一女，孙权对他们很关照。周瑜的女儿日后嫁给了太子。,?,,,佳人箜篌忆先父#玉指抚弦奏遗志,10003201,2,,,吴,五星
100033,100033,35,2,3,9000,10000,7200,3600,2000,189,209,80,57,211,200033,0,0,0,0,0,0,0,110009,0,100033,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,"2,12,32",,孙坚,,@【史】@县吏出身，因勇敢又有谋略被官府赏识，提拔为军官。曾参与讨伐黄巾军的战役以及讨伐董卓的战役。后与刘表作战时阵亡。孙坚的儿子孙策、孙权后来创建了东吴政权。\n^【演】^在《三国演义》中，孙坚由于征讨黄巾有功，被封为长沙太守。在董卓乱政期间，孙坚作为诸侯联军的先锋，表现得十分活跃，但因袁术存在私心，拒不发粮，而被董卓将华雄击败。后来董卓迁都长安，孙坚进驻洛阳，意外发现传国玉玺，并藏匿返回。不料事情泄漏，与袁绍、刘表结仇。不久，孙坚在与刘表手下黄祖的交战中，中埋伏而死。,155-191,文台,,争教不霸江山得#日月征曾入梦来,10003301,5,,,吴,五星
100034,100034,30,2,2,9600,8700,6700,4600,1400,211,192,78,67,135,200034,0,0,0,0,0,0,0,110015,0,100034,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,"2,12,22",,甘宁,,@【史】@吴国猛将。性格粗暴，年轻时经常为非作歹，行为举止旁若无人。后来熟读诸子而被感化，投靠刘表和黄祖，但均未被重用。于是甘宁率部众投奔孙权，破黄祖据楚关，攻曹仁取夷陵，镇益阳拒关羽，守西陵获朱光，率骑袭曹营，战功赫赫。孙权曾说：“孟德有张辽，孤有甘兴霸，足相敌也。”他为人仗义疏财，深得士卒拥戴，被陈寿盛赞为“江表之虎臣”。\n^【演】^在《三国演义》中，描写的甘宁事迹与史书记载基本相同。小说中甘宁参与了夷陵之战，被蜀国蛮将沙摩柯一箭射中额头，此后逃到一棵大树下坐着死去。,?-220,兴霸,,百翎直贯曹家寨#尽说甘宁虎将才,10003401,1,,,吴,五星
100035,100035,35,1,4,8600,9200,9300,5400,900,166,223,164,87,87,200648,0,0,0,0,0,0,0,310039,0,100035,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,"1,11,31",,吕蒙,,@【史】@孙吴重臣。早年果敢有胆，后折节读书，识见精博，终成大将，有“士别三日，刮目相待”之语。少年时依附姊夫邓当，随孙策为将。孙权统事后，渐受重用。破黄祖作先登，封横野中郎将。围曹仁于南郡，破朱光于皖城，累功拜庐江太守。后进占荆南三郡，计擒郝普，在逍遥津之战中奋勇抵抗张辽军追袭，并于濡须数御魏军，以功除左护军、虎威将军。鲁肃去世后，代守陆口，设计袭取荆州，击败蜀汉名将关羽，使东吴国土面积大增。\n^【演】^在《三国演义》中，吕蒙和正史的形象大体相当。但小说中则将夺荆州的功劳归于陆逊。吕蒙听说荆州早有防备，害怕无法实现目标因此称病躲避主公。直到孙权派来的陆逊来献出白衣渡江之计。历史上这则是吕蒙和孙权的计谋。第七十七回《玉泉山关公显圣》吕蒙的死法也较为荒诞，竟被关羽魂魄索命而死。另外，小说中未有提及吕蒙年轻时奋进及其由武转文的学习经历。,179-220,子明,,白衣摇橹真奇计#一举荆襄取次休,10003501,"4,2",,,吴,五星
100036,100036,25,1,4,9000,7700,6200,5900,900,170,135,57,79,72,200035,0,0,0,0,0,0,0,210006,0,100036,0,0,0,0,20105,1,0,0,4,4,1,0,0,1,0,0,0,0,"1,11,31",,孙尚香,,@【史】@孙权之妹，名字不详。刘备定荆州时，孙权对其十分畏惮，于是进妹予刘备为夫人，重固盟好。孙夫人才捷刚猛，有诸兄之风，身边侍婢百余人，皆亲自执刀侍立，刘备每入，心内常觉凛然惊惧。后刘备入益州，使赵云领留营司马，留守荆州。\n此时孙夫人自以孙权之妹的身份，骄妄豪强，常带着一群东吴吏兵，在荆州纵横不法。既尔孙权闻知刘备西征，于是大遣舟船以迎孙夫人，而夫人带着后主刘禅回吴，幸得赵云与张飞勒兵截江，方重夺刘禅。\n^【演】^在《三国演义》中，名为孙尚香。孙夫人才捷刚猛，有诸兄之风，身边侍婢百余人，皆亲自执刀侍立。不料在诸葛亮的锦囊妙计安排下，假婚成真姻；后来夫人更助刘备返蜀，于路上怒斥追袭的吴将。后刘备入益州，使赵云领留营司马，留守荆州。\n此时孙权闻知刘备西征，于是遣周善引领舟船以迎孙夫人，而夫人带着后主刘禅回吴，幸得赵云与张飞勒兵截江，方重夺刘禅。彝陵之战，刘备战败，有讹言传入吴中，道刘备已死，孙夫人伤心不已，望西痛哭，投江而死。,?-222,,,江东侍婢迎郎日#犹记刀光满洞房,10003601,1,,,吴,五星
100037,100037,25,1,3,6800,7700,8100,5300,1000,82,140,137,64,72,200037,0,0,0,0,0,0,0,210007,0,100037,0,0,0,0,20156,1,0,0,1,4,1,0,0,1,0,0,0,0,"1,11,32",,何太后,,@【史】@何氏出身于屠户家庭，后选入掖庭，得到汉灵帝临幸，生下皇子刘辩，并受封贵人。光和三年（180年），立为皇后。中平六年（189年），汉灵帝去世，刘辩继位，尊何氏为皇太后。董卓进京，废黜刘辩，不久毒死刘辩及何氏。\n^【演】^在《三国演义》中，何太后生平基本与正史相符。不过并非被董卓毒死。董卓当权后，废少帝辩为弘农王，何太后还政。后董卓欲灭口，太后大骂：“董贼逼我母子，皇天不佑！汝等助恶，必当灭族！”李儒大怒，双手扯住太后，直撺下楼。,?-189,,,家本屠者，选入掖庭#酖毒美人，威慑后宫,10003701,"6,7",,,汉,五星
100038,100038,15,3,2,6000,7800,8300,8600,300,67,70,101,86,15,200038,0,0,0,0,0,0,0,310019,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,"3,32,23",,王美人,,@【史】@灵怀皇后王荣，生汉献帝。祖父王苞为五官中郎将。王美人姿色秀丽，聪敏有才明，能书会计，以良家子的身份选入掖庭。当时灵帝的皇后何氏“性强忌，后宫莫不震慑”。王美人怀孕后，畏惧何皇后，服药欲堕胎，而胎安不动，又数次梦到负日而行。\n光和四年（公元181年），王美人生下皇子刘协，何皇后遂毒鸩王美人。永汉元年（公元189年），其子刘协为董卓立为皇帝，是为汉献帝。兴平元年（公元194年），有司乃奏追尊王美人为灵怀皇后，改葬文昭陵。 \n^【演】^在《三国演义》中，王美人是汉献帝的生母。帝宠幸王美人，生皇子协。何后嫉妒，毒鸩王美人。,?-181,,,,10003801,2,,,汉,四星
100039,100039,25,3,2,7600,9300,8200,8900,700,82,101,80,96,41,200039,0,0,0,0,0,0,0,110067,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,"3,13,23",,皇甫嵩,,@【史】@为人仁爱谨慎，尽忠职守，有谋略，有胆识。于黄巾起义时，以中郎将身份讨伐黄巾，用火攻大破张梁、张宝，拜左车骑将军。后因拒绝贿赂宦官而被免职。董卓掌权时，征皇甫嵩入朝为城门校尉，因私怨被其陷害下狱，经其子皇甫坚寿求情才得以保全。\n^【演】^在《三国演义》中，皇甫嵩形象与正史相似。于黄巾起义时，大破张梁、张宝。后接替董卓进攻张梁，连胜七阵。掘张角墓，拜左车骑将军、冀州牧，因拒绝贿赂宦官而被免职。董卓死，王允命其与吕布等共至郿坞抄籍董卓家产、人口，皇甫嵩将坞中所藏良家子女，尽行释放。,?-195,义真,,母不保子妻失夫#赖得皇甫复安居,10003901,2,,,汉,四星
100040,100040,25,1,4,8900,8300,7500,4800,1200,96,90,65,52,70,200040,0,0,0,0,0,0,0,110068,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,"1,11,21",,朱儁,,@【史】@东汉末年名将。光和七年（184年），黄巾起义爆发，朱儁担任右中郎将、持节。平定三郡之地后，被皇甫嵩上表推功，进封西乡侯，迁任镇贼中郎将。又率军讨平南阳黄巾。董卓秉政时，想任朱儁为副手，遭其婉拒。其后出逃荆州，更屯军中牟，徐州刺史陶谦等欲推举他为太师，并传檄各州牧伯，相邀讨伐李傕、奉迎天子。但朱儁却奉诏入京任太仆。兴平二年（195年），李傕、郭汜相攻时，郭汜扣留朱儁为人质，朱儁性格刚烈，同日即发病而死。\n^【演】^在《三国演义》中，朱儁形象与正史相似。是汉车骑将军。黄巾起义时，为中郎将，引军讨伐。屡立功绩，迁车骑将军，河南尹。后董卓余党李傕、郭汜乱政，掠夺公卿，朱儁对汉室衰微的状况感到悲哀，归家后即病逝。,?-195,公伟,,,10004001,2,,,汉,四星
100041,100041,20,2,2,7800,7900,8800,3300,2000,78,79,97,30,108,200041,0,0,0,0,0,0,0,210032,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,"2,12,22",,张奂,,@【史】@东汉时期名将、学者，凉州三明之一。汉阳太守张惇之子。少年时师从太尉朱宠，学习《欧阳尚书》，又自行删减《牟氏章句》。在东汉对外战争中功勋卓著，多次以恩信安抚、招降外族，使得北方宁静一时。后入朝，为宦官所利用，率军前往进击窦武。\n事后自责不已，拒受封侯。拜少府，迁任大司农，又上疏为窦武等人伸冤。不久迁太常，因得罪宦官被诬陷罢免。最终回乡教授弟子，不再出仕。光和四年（181年）去世，终年七十八岁，遗令素服薄葬。,104-181,然明,,,10004101,2,,,汉,四星
